WKT	type	osm_id	lat	lon	place	abandoned:place	name	marker-color	marker-size
"POINT (22.1985034 2.3575728)"	points	"615874275"	2.3575728	22.1985034	village		Yamombelu	yellow	"8"
"POINT (22.2979597 2.3402496)"	points	"615874807"	2.3402496	22.2979597	village		Yangumba	yellow	"8"
"POINT (22.1305255 2.2869064)"	points	"615875676"	2.2869064	22.1305255	village		Yandjumba	yellow	"8"
"POINT (21.9636706 2.4296078)"	points	"615876896"	2.4296078	21.9636706	town		Yambata	red	"10"
"POINT (21.9798068 2.4452148)"	points	"615877072"	2.4452148	21.9798068	village		Yamaiange	yellow	"8"
"POINT (22.0009212 2.3423078)"	points	"615878705"	2.3423078	22.0009212	village		Yasongo	yellow	"8"
"POINT (22.0422916 2.313321)"	points	"615880215"	2.313321	22.0422916	village		Mioka	yellow	"8"
"POINT (22.1803907 2.2265035)"	points	"615909750"	2.2265035	22.1803907	village		Dobo	yellow	"8"
"POINT (22.4906283 2.392376)"	points	"615917139"	2.392376	22.4906283	village		Yameke	yellow	"8"
"POINT (22.6073126 2.2958007)"	points	"615918003"	2.2958007	22.6073126	village		Yambendo	yellow	"8"
"POINT (18.3295344 0.053906)"	points	"615934520"	0.053906	18.3295344	village		Eala	yellow	"8"
"POINT (21.6522797 2.2216529)"	points	"615987894"	2.2216529	21.6522797	village		Liwea	yellow	"8"
"POINT (21.9588669 2.2854615)"	points	"615990535"	2.2854615	21.9588669	village		Boyange	yellow	"8"
"POINT (21.890374 2.2998695)"	points	"615991112"	2.2998695	21.890374	village		Bondunga	yellow	"8"
"POINT (23.9504288 2.5298975)"	points	"616001388"	2.5298975	23.9504288	village		Bokoi	yellow	"8"
"POINT (23.7648628 2.6710293)"	points	"616002155"	2.6710293	23.7648628	village		Zaba	yellow	"8"
"POINT (23.6185888 2.6432821)"	points	"616002693"	2.6432821	23.6185888	village		Ibembo	yellow	"8"
"POINT (23.5854767 2.5756856)"	points	"616003616"	2.5756856	23.5854767	village		Andia	yellow	"8"
"POINT (24.4213923 -3.3981629)"	points	"616107607"	-3.3981629	24.4213923	town		Katako-Kombe	red	"10"
"POINT (23.5995098 -3.5241628)"	points	"616107947"	-3.5241628	23.5995098	city		Lodja	red	"10"
"POINT (16.5841079 -5.6931949)"	points	"616139616"	-5.6931949	16.5841079	town		Popokabaka	red	"10"
"POINT (17.3436175 -3.2020215)"	points	"616218540"	-3.2020215	17.3436175	village		Kutu-Moke	yellow	"8"
"POINT (17.2589885 -3.1720272)"	points	"616218687"	-3.1720272	17.2589885	village		Kibambili	yellow	"8"
"POINT (17.4414645 -3.2392132)"	points	"616218948"	-3.2392132	17.4414645	village		Bugunu Bugunu	yellow	"8"
"POINT (17.5937281 -3.3057092)"	points	"616219188"	-3.3057092	17.5937281	town		Bendela	red	"10"
"POINT (17.6577578 -3.3046809)"	points	"616219218"	-3.3046809	17.6577578	village		Mobie	yellow	"8"
"POINT (17.5770555 -3.3115252)"	points	"616219527"	-3.3115252	17.5770555	village		Mondaie	yellow	"8"
"POINT (17.4816333 -3.2743469)"	points	"616219544"	-3.2743469	17.4816333	town		Dima	red	"10"
"POINT (17.4031839 -3.3977337)"	points	"616219878"	-3.3977337	17.4031839	village		Bobala I	yellow	"8"
"POINT (17.3547755 -3.3105077)"	points	"616219972"	-3.3105077	17.3547755	village		Nganda mbo	yellow	"8"
"POINT (17.3693667 -3.2758893)"	points	"616220088"	-3.2758893	17.3693667	village		Wombali	yellow	"8"
"POINT (17.1381053 -3.1493474)"	points	"616222788"	-3.1493474	17.1381053	village		Bengana	yellow	"8"
"POINT (17.0605479 -3.1226633)"	points	"616222890"	-3.1226633	17.0605479	village		Bokala	yellow	"8"
"POINT (17.2619224 -3.4348984)"	points	"616226204"	-3.4348984	17.2619224	village		Monkana	yellow	"8"
"POINT (17.2826934 -3.4727667)"	points	"616226943"	-3.4727667	17.2826934	village		Mukweme	yellow	"8"
"POINT (17.2274185 -3.7838785)"	points	"616227588"	-3.7838785	17.2274185	village		Menkwo	yellow	"8"
"POINT (16.6516237 -3.7409128)"	points	"616231042"	-3.7409128	16.6516237	town		Masia Mbio	red	"10"
"POINT (16.5736894 -3.7559867)"	points	"616231648"	-3.7559867	16.5736894	village		Bebentsie	yellow	"8"
"POINT (16.5316324 -3.8217606)"	points	"616231996"	-3.8217606	16.5316324	village		Buntsele	yellow	"8"
"POINT (16.5448503 -3.9332563)"	points	"616233531"	-3.9332563	16.5448503	village		Bifie	yellow	"8"
"POINT (17.2192974 -4.1168193)"	points	"616238412"	-4.1168193	17.2192974	town		Fatundu	red	"10"
"POINT (17.4001426 -3.4291825)"	points	"616240143"	-3.4291825	17.4001426	village		Bobala II	yellow	"8"
"POINT (17.393877 -3.4727911)"	points	"616240486"	-3.4727911	17.393877	village		Bemu	yellow	"8"
"POINT (17.3665829 -3.5200814)"	points	"616241241"	-3.5200814	17.3665829	village		Kimbanda	yellow	"8"
"POINT (17.3413487 -3.6165394)"	points	"616241779"	-3.6165394	17.3413487	village		Mbala	yellow	"8"
"POINT (17.4403973 -3.6446354)"	points	"616241860"	-3.6446354	17.4403973	village		Bekane	yellow	"8"
"POINT (17.4599667 -3.6720452)"	points	"616241921"	-3.6720452	17.4599667	village		Sankiari	yellow	"8"
"POINT (17.3683853 -3.7304597)"	points	"616242094"	-3.7304597	17.3683853	village		Kutumpai	yellow	"8"
"POINT (17.3386128 -3.7641083)"	points	"616242530"	-3.7641083	17.3386128	village		Bongono	yellow	"8"
"POINT (17.3171444 -3.8030869)"	points	"616242842"	-3.8030869	17.3171444	village		Mutiene	yellow	"8"
"POINT (17.3435802 -3.8603364)"	points	"616242887"	-3.8603364	17.3435802	village		Misai	yellow	"8"
"POINT (17.3531933 -3.8781057)"	points	"616242922"	-3.8781057	17.3531933	village		Boka	yellow	"8"
"POINT (17.3550172 -3.8951253)"	points	"616242952"	-3.8951253	17.3550172	village		Sawana	yellow	"8"
"POINT (17.3322506 -3.8858127)"	points	"616243041"	-3.8858127	17.3322506	village		Fampana	yellow	"8"
"POINT (17.2620411 -3.9305122)"	points	"616243116"	-3.9305122	17.2620411	village		Kimbie	yellow	"8"
"POINT (17.2285671 -3.8531001)"	points	"616243201"	-3.8531001	17.2285671	village		Fambomo	yellow	"8"
"POINT (17.3610898 -3.9244967)"	points	"616243232"	-3.9244967	17.3610898	village		Lusoni	yellow	"8"
"POINT (17.3691578 -3.9351361)"	points	"616243740"	-3.9351361	17.3691578	village		Mbe-Makulunzari	yellow	"8"
"POINT (17.3478718 -3.9788054)"	points	"616244054"	-3.9788054	17.3478718	village		Kima	yellow	"8"
"POINT (17.3428721 -4.1057757)"	points	"616244134"	-4.1057757	17.3428721	village		Kingunzu	yellow	"8"
"POINT (17.1947498 -4.1226407)"	points	"616244388"	-4.1226407	17.1947498	village		Kiana	yellow	"8"
"POINT (17.1973248 -4.1308591)"	points	"616244404"	-4.1308591	17.1973248	village		Tasamba	yellow	"8"
"POINT (16.318781 -3.9799612)"	points	"616269094"	-3.9799612	16.318781	village		Mosiamo	yellow	"8"
"POINT (15.9885466 -3.7590158)"	points	"616270713"	-3.7590158	15.9885466	village		Mase	yellow	"8"
"POINT (16.220273 -3.2741656)"	points	"616272355"	-3.2741656	16.220273	village		Lekana	yellow	"8"
"POINT (26.9422674 -5.7416663)"	points	"616369924"	-5.7416663	26.9422674	town		Zanza	red	"10"
"POINT (27.4584656 -6.0430362)"	points	"616383623"	-6.0430362	27.4584656	town		Luizi	red	"10"
"POINT (28.5129746 -5.2081793)"	points	"616388551"	-5.2081793	28.5129746	village		Kampulu	yellow	"8"
"POINT (21.6963553 2.9483123)"	points	"616653678"	2.9483123	21.6963553	village		Bodzame	yellow	"8"
"POINT (22.3059149 2.9870611)"	points	"616660200"	2.9870611	22.3059149	village		Bodjoki	yellow	"8"
"POINT (22.2724452 2.8476945)"	points	"616660710"	2.8476945	22.2724452	town		Yandongi	red	"10"
"POINT (21.8835997 2.7419423)"	points	"616660969"	2.7419423	21.8835997	village		Yangome	yellow	"8"
"POINT (21.7035594 2.7355612)"	points	"616661082"	2.7355612	21.7035594	village		Bakune	yellow	"8"
"POINT (22.1026721 2.4742198)"	points	"616661354"	2.4742198	22.1026721	town		Monzamboli	red	"10"
"POINT (22.2726332 2.7352578)"	points	"616662563"	2.7352578	22.2726332	village		Likaw	yellow	"8"
"POINT (22.3444107 2.6495818)"	points	"616663259"	2.6495818	22.3444107	village		Yamisolo	yellow	"8"
"POINT (22.3239393 3.0244318)"	points	"616699439"	3.0244318	22.3239393	village		Mondumba	yellow	"8"
"POINT (22.2614546 2.9430031)"	points	"616699496"	2.9430031	22.2614546	village		Benzari	yellow	"8"
"POINT (21.8563267 2.7173976)"	points	"616699856"	2.7173976	21.8563267	village		Yasaya	yellow	"8"
"POINT (21.7916174 2.574874)"	points	"616700210"	2.574874	21.7916174	village		Yalosemba	yellow	"8"
"POINT (21.8218727 2.3704014)"	points	"616700264"	2.3704014	21.8218727	village		Yamakuka	yellow	"8"
"POINT (21.8494673 2.3804135)"	points	"616700326"	2.3804135	21.8494673	village		Yamolumba	yellow	"8"
"POINT (15.4250537 -4.4282783)"	points	"616826601"	-4.4282783	15.4250537	locality		Mfumu Nkento	gray	"6"
"POINT (15.3821384 -4.458956)"	points	"616828816"	-4.458956	15.3821384	locality		Révolution	gray	"6"
"POINT (15.3747568 -4.4387611)"	points	"616828819"	-4.4387611	15.3747568	locality		Nsumabwa	gray	"6"
"POINT (15.3761301 -4.4279787)"	points	"616828824"	-4.4279787	15.3761301	locality		Bamboma	gray	"6"
"POINT (15.3788238 -4.4228742)"	points	"616828828"	-4.4228742	15.3788238	locality		Kutu	gray	"6"
"POINT (15.3848848 -4.4264383)"	points	"616828831"	-4.4264383	15.3848848	locality		Bahumbu	gray	"6"
"POINT (15.3654873 -4.4257537)"	points	"616828833"	-4.4257537	15.3654873	locality		Salongo	gray	"6"
"POINT (15.3692637 -4.4527948)"	points	"616828834"	-4.4527948	15.3692637	locality		Esanga	gray	"6"
"POINT (15.3967295 -4.4269517)"	points	"616829033"	-4.4269517	15.3967295	locality		Luebo	gray	"6"
"POINT (15.3941546 -4.4380765)"	points	"616829074"	-4.4380765	15.3941546	locality		Biyela	gray	"6"
"POINT (15.3824817 -4.4476604)"	points	"616829077"	-4.4476604	15.3824817	locality		Mbuala	gray	"6"
"POINT (15.3823099 -4.435167)"	points	"616832434"	-4.435167	15.3823099	locality		Mangana	gray	"6"
"POINT (15.3998195 -4.4678553)"	points	"616832439"	-4.4678553	15.3998195	locality		Kamba Mulumba	gray	"6"
"POINT (15.416299 -4.4534793)"	points	"616834558"	-4.4534793	15.416299	locality		Sakombi	gray	"6"
"POINT (15.4368982 -4.4704224)"	points	"616834568"	-4.4704224	15.4368982	locality		Kasa Vubu	gray	"6"
"POINT (15.4302034 -4.4341401)"	points	"616834582"	-4.4341401	15.4302034	locality		Kikimi	gray	"6"
"POINT (15.4420482 -4.4428686)"	points	"616835740"	-4.4428686	15.4420482	locality		Ngandu	gray	"6"
"POINT (15.5492878 -4.1853967)"	points	"616873180"	-4.1853967	15.5492878	village		Kimpoko	yellow	"8"
"POINT (15.5513249 -4.1517541)"	points	"616926298"	-4.1517541	15.5513249	village		Iye	yellow	"8"
"POINT (15.5317899 -4.108666)"	points	"616928602"	-4.108666	15.5317899	village		Maess	yellow	"8"
"POINT (28.2802449 -10.7547471)"	points	"617088496"	-10.7547471	28.2802449	town		Kasomeno	red	"10"
"POINT (28.9428932 -4.3003444)"	points	"617130526"	-4.3003444	28.9428932	town		Fizi	red	"10"
"POINT (28.7660288 -4.6613291)"	points	"617135067"	-4.6613291	28.7660288	town		Lubondja	red	"10"
"POINT (28.6697473 -4.7154724)"	points	"617135465"	-4.7154724	28.6697473	town		Lubimba	red	"10"
"POINT (29.0950688 -4.1056132)"	points	"617136931"	-4.1056132	29.0950688	city		Baraka	red	"10"
"POINT (14.0370461 -5.701277)"	points	"617397438"	-5.701277	14.0370461	town		Songololo	red	"10"
"POINT (13.6012658 -5.8377762)"	points	"617402787"	-5.8377762	13.6012658	village		Kitadila	yellow	"8"
"POINT (13.6191186 -5.8321407)"	points	"617404421"	-5.8321407	13.6191186	village		Tombagodio	yellow	"8"
"POINT (13.7406549 -5.7416238)"	points	"617410958"	-5.7416238	13.7406549	village		Kongo-dia-Vanga	yellow	"8"
"POINT (13.8151559 -5.7587036)"	points	"617411096"	-5.7587036	13.8151559	village		Loanda	yellow	"8"
"POINT (13.8891795 -5.6847098)"	points	"617412098"	-5.6847098	13.8891795	village		Yemadja	yellow	"8"
"POINT (13.9735993 -5.7419654)"	points	"617412109"	-5.7419654	13.9735993	village		Kondo-Malembe	yellow	"8"
"POINT (13.8479432 -5.7844931)"	points	"617412274"	-5.7844931	13.8479432	village		Kiemba	yellow	"8"
"POINT (13.8041696 -5.6997763)"	points	"617413975"	-5.6997763	13.8041696	village		Monolithe	yellow	"8"
"POINT (14.243966 -5.7113914)"	points	"617416220"	-5.7113914	14.243966	village		Vunda	yellow	"8"
"POINT (14.2353829 -5.6374263)"	points	"617430309"	-5.6374263	14.2353829	village		Kula	yellow	"8"
"POINT (14.2552957 -5.6200012)"	points	"617430310"	-5.6200012	14.2552957	village		Kwilu	yellow	"8"
"POINT (14.1201982 -5.5675521)"	points	"617432315"	-5.5675521	14.1201982	village		Lumueno	yellow	"8"
"POINT (14.1680917 -5.606505)"	points	"617432316"	-5.606505	14.1680917	village		Kyombia	yellow	"8"
"POINT (14.0606317 -5.4974989)"	points	"617432636"	-5.4974989	14.0606317	village		Kwanza	yellow	"8"
"POINT (13.9694795 -5.4939105)"	points	"617432937"	-5.4939105	13.9694795	village		Kiesa-Ka-Yenga	yellow	"8"
"POINT (13.9502534 -5.5468787)"	points	"617433441"	-5.5468787	13.9502534	village		Lundu	yellow	"8"
"POINT (14.0029534 -5.5588387)"	points	"617433442"	-5.5588387	14.0029534	village		Binda	yellow	"8"
"POINT (13.985959 -5.441792)"	points	"617433664"	-5.441792	13.985959	village		Kongo-da-Kilumbu	yellow	"8"
"POINT (13.9375505 -5.4211143)"	points	"617433665"	-5.4211143	13.9375505	village		Kinsala	yellow	"8"
"POINT (13.8446817 -5.4993784)"	points	"617433884"	-5.4993784	13.8446817	village		Kumbi	yellow	"8"
"POINT (13.8723191 -5.4988658)"	points	"617433885"	-5.4988658	13.8723191	village		Bete	yellow	"8"
"POINT (13.908883 -5.5183448)"	points	"617433888"	-5.5183448	13.908883	town		Sona Pangu	red	"10"
"POINT (13.8257989 -5.4165001)"	points	"617434148"	-5.4165001	13.8257989	town		Konzo	red	"10"
"POINT (13.7396249 -5.2963492)"	points	"617434498"	-5.2963492	13.7396249	town		Kinganga	red	"10"
"POINT (13.7319001 -5.2806236)"	points	"617435611"	-5.2806236	13.7319001	village		Mafuambu	yellow	"8"
"POINT (13.7212571 -5.2315639)"	points	"617435612"	-5.2315639	13.7212571	village		Makanga	yellow	"8"
"POINT (13.7022027 -5.20028)"	points	"617435613"	-5.20028	13.7022027	village		Sanga	yellow	"8"
"POINT (13.6632356 -5.1549753)"	points	"617436440"	-5.1549753	13.6632356	village		Panga	yellow	"8"
"POINT (13.6005792 -5.1100094)"	points	"617436784"	-5.1100094	13.6005792	village		Kintempe	yellow	"8"
"POINT (13.8177308 -4.7891739)"	points	"617437822"	-4.7891739	13.8177308	town		Dende	red	"10"
"POINT (13.8826188 -4.8623846)"	points	"617437823"	-4.8623846	13.8826188	village		Bandakani	yellow	"8"
"POINT (13.7672156 -4.9098241)"	points	"617438128"	-4.9098241	13.7672156	village		Lufuku	yellow	"8"
"POINT (13.5988626 -4.9039469)"	points	"617438133"	-4.9039469	13.5988626	village		Sundi-Mahwahwa	yellow	"8"
"POINT (13.6101922 -4.9207079)"	points	"617438212"	-4.9207079	13.6101922	village		Kimbala-Zolele	yellow	"8"
"POINT (13.5633287 -4.9875767)"	points	"617438213"	-4.9875767	13.5633287	village		Lukuti	yellow	"8"
"POINT (14.1311845 -4.9473878)"	points	"617438675"	-4.9473878	14.1311845	town		Lwozi	red	"10"
"POINT (14.595915 -5.6150253)"	points	"617483050"	-5.6150253	14.595915	village		Mongo	yellow	"8"
"POINT (15.4723703 -4.3896094)"	points	"617555955"	-4.3896094	15.4723703	suburb		Mpasa I	red	"10"
"POINT (15.4790651 -4.3729427)"	points	"617556036"	-4.3729427	15.4790651	suburb		Mikonga	red	"10"
"POINT (15.4883563 -4.3836618)"	points	"617556968"	-4.3836618	15.4883563	suburb		Mpassa II	red	"10"
"POINT (14.4612114 -4.9585265)"	points	"617626289"	-4.9585265	14.4612114	village		Kinkuzu	yellow	"8"
"POINT (14.4004433 -4.8945624)"	points	"617626940"	-4.8945624	14.4004433	village		Pioka	yellow	"8"
"POINT (14.4481651 -4.9457)"	points	"617627440"	-4.9457	14.4481651	village		Vunda	yellow	"8"
"POINT (14.8129456 -5.4148136)"	points	"617628274"	-5.4148136	14.8129456	village		Nkolo	yellow	"8"
"POINT (16.2609869 -4.3698026)"	points	"617639392"	-4.3698026	16.2609869	village		Kinzono	yellow	"8"
"POINT (16.388155 -4.1885052)"	points	"617640487"	-4.1885052	16.388155	village		Kimbambula	yellow	"8"
"POINT (16.4046774 -4.3333722)"	points	"617642639"	-4.3333722	16.4046774	village		Kingawa	yellow	"8"
"POINT (16.4065014 -4.2976073)"	points	"617642723"	-4.2976073	16.4065014	village		Feshi	yellow	"8"
"POINT (17.5038736 -4.1353949)"	points	"617647715"	-4.1353949	17.5038736	village		Mpukani	yellow	"8"
"POINT (17.6606863 -4.1659241)"	points	"617647893"	-4.1659241	17.6606863	village		Luano	yellow	"8"
"POINT (17.6989453 -4.3996515)"	points	"617648161"	-4.3996515	17.6989453	town		Gongo	red	"10"
"POINT (17.8189366 -4.4058131)"	points	"617649226"	-4.4058131	17.8189366	town		Kitoi	red	"10"
"POINT (17.5844472 -4.5194507)"	points	"617652947"	-4.5194507	17.5844472	village		Mosango	yellow	"8"
"POINT (17.81825 -4.9016462)"	points	"617653661"	-4.9016462	17.81825	village		Gulungu	yellow	"8"
"POINT (17.3396597 -4.8894636)"	points	"617942988"	-4.8894636	17.3396597	village		Kimbelunge	yellow	"8"
"POINT (17.1305761 -4.9094746)"	points	"617944009"	-4.9094746	17.1305761	village		Kobo	yellow	"8"
"POINT (16.9888267 -4.8623109)"	points	"617952090"	-4.8623109	16.9888267	village		Muni-Kenge	yellow	"8"
"POINT (17.6171179 -4.795106)"	points	"617952391"	-4.795106	17.6171179	village		Masamuna	yellow	"8"
"POINT (12.4941524 -5.1070142)"	points	"617981505"	-5.1070142	12.4941524	town		Luali	red	"10"
"POINT (18.7277928 -4.8364407)"	points	"618012891"	-4.8364407	18.7277928	town		Lusanga	red	"10"
"POINT (13.6011043 -5.2886286)"	points	"618491030"	-5.2886286	13.6011043	town		Sangila	red	"10"
"POINT (14.7610203 -5.446548)"	points	"618500293"	-5.446548	14.7610203	town		Lufu-Toto	red	"10"
"POINT (27.2365303 -11.7602295)"	points	"618524223"	-11.7602295	27.2365303	town		Kipushi	red	"10"
"POINT (15.3407472 -4.412872)"	points	"619168290"	-4.412872	15.3407472	suburb		Kisenso	red	"10"
"POINT (15.2825477 -4.4353401)"	points	"619260887"	-4.4353401	15.2825477	locality		Masanga-Mbila	gray	"6"
"POINT (15.2396324 -4.465975)"	points	"619260890"	-4.465975	15.2396324	locality		Matadi Mayo	gray	"6"
"POINT (15.2193763 -4.4719648)"	points	"619260895"	-4.4719648	15.2193763	locality		Kimbondo	gray	"6"
"POINT (15.2241828 -4.4938703)"	points	"619261143"	-4.4938703	15.2241828	village		Benseke	yellow	"8"
"POINT (16.9248717 -2.9202505)"	points	"619465154"	-2.9202505	16.9248717	village		Ikabandelo	yellow	"8"
"POINT (16.9397381 -2.8747947)"	points	"619465157"	-2.8747947	16.9397381	village		Bompensole	yellow	"8"
"POINT (16.9420116 -2.8891401)"	points	"619465159"	-2.8891401	16.9420116	village		Manunka	yellow	"8"
"POINT (16.9498661 -2.8146158)"	points	"619466229"	-2.8146158	16.9498661	village		Mbala	yellow	"8"
"POINT (17.0116642 -2.778267)"	points	"619466230"	-2.778267	17.0116642	village		Kempani	yellow	"8"
"POINT (16.9922665 -2.7774097)"	points	"619466231"	-2.7774097	16.9922665	village		Kempani-Mbala	yellow	"8"
"POINT (17.0346668 -2.758206)"	points	"619466234"	-2.758206	17.0346668	village		Bosiki	yellow	"8"
"POINT (17.0858219 -2.7281997)"	points	"619466543"	-2.7281997	17.0858219	village		Kenia	yellow	"8"
"POINT (17.0957783 -2.7215125)"	points	"619466544"	-2.7215125	17.0957783	village		Mtaki	yellow	"8"
"POINT (17.1048763 -2.7067662)"	points	"619466545"	-2.7067662	17.1048763	village		Ilebu	yellow	"8"
"POINT (17.1283939 -2.6489794)"	points	"619466932"	-2.6489794	17.1283939	village		Mambu	yellow	"8"
"POINT (17.1429851 -2.6211997)"	points	"619466933"	-2.6211997	17.1429851	village		Mba	yellow	"8"
"POINT (17.1088245 -2.5592933)"	points	"619466934"	-2.5592933	17.1088245	village		Nsenu	yellow	"8"
"POINT (17.0611027 -2.4802339)"	points	"619467032"	-2.4802339	17.0611027	village		Mbamulundu	yellow	"8"
"POINT (17.0532062 -2.4579386)"	points	"619467318"	-2.4579386	17.0532062	village		Kemasa	yellow	"8"
"POINT (17.0688274 -2.4407882)"	points	"619467320"	-2.4407882	17.0688274	village		Gantoko	yellow	"8"
"POINT (17.1074588 -2.3980894)"	points	"619467623"	-2.3980894	17.1074588	village		Mpoko	yellow	"8"
"POINT (17.1081379 -2.3750999)"	points	"619467630"	-2.3750999	17.1081379	village		Isali	yellow	"8"
"POINT (17.1313122 -2.3663527)"	points	"619469290"	-2.3663527	17.1313122	village		Ndamu	yellow	"8"
"POINT (17.287009 -2.3831611)"	points	"619469292"	-2.3831611	17.287009	town		Mbali-Iboma	red	"10"
"POINT (17.1675327 -2.3642945)"	points	"619469295"	-2.3642945	17.1675327	village		Dwana II	yellow	"8"
"POINT (17.2950771 -2.3353081)"	points	"619470251"	-2.3353081	17.2950771	village		Kuta	yellow	"8"
"POINT (17.2866657 -2.316784)"	points	"619470252"	-2.316784	17.2866657	village		Motana	yellow	"8"
"POINT (17.2418621 -2.2469732)"	points	"619470254"	-2.2469732	17.2418621	village		Ikabamindelo	yellow	"8"
"POINT (17.170451 -2.1881375)"	points	"619470811"	-2.1881375	17.170451	town		Ntandembele	red	"10"
"POINT (17.1357754 -2.1706407)"	points	"619472809"	-2.1706407	17.1357754	village		Mpa II	yellow	"8"
"POINT (17.1174076 -2.1473113)"	points	"619472812"	-2.1473113	17.1174076	village		Mpa I	yellow	"8"
